Supplier Name,MPN,EAN,Product name,Brand,Supplier stock,Supplier Cost
Navy blue,11330-03-20G,4895106294455,Sapphire VGA 16GB RX7800XT PURE GAMING  2xHDMI/2xDP PURE AMD RADEON RX 7800 XT GAMING 16GB GDDR6,Sapphire,100,459.97
Navy blue,3030229,4039407077700,TERRA LCD/LED 2727W V2 black HDMI/DP/USB-C GREENLINE PLUS,,100,74.52
Navy blue,HDWD320UZSVA,4260557512296,Toshiba P300 High Performance 3.5 SATA3 2TB 7200rpm 256MB Cache,Toshiba,100,48.05
Navy blue,GV-R78XTGAMING OC-16GD,4719331314514,GIGA VGA 16GB Radeon RX7800XT GAMING OC-16GD 2xDP/2xHDMI Radeon RX 7800 XT GAMING OC 16G,Gigabyte,28,449.17
Navy blue,VCNRTX4000ADA-SB,3536403393922,PNY Quadro RTX 4000 ADA           20GB GDDR6 4xDP,PNY,15,1220.43
Navy blue,VCNRTX5000ADA-SB,3536403396459,VGA PNY Quadro RTX 5000 ADA 32GB Smallbox (VCNRTX5000ADA-SB),PNY,1,3875.27
Navy blue,GV-N3060GAMING OC-12GD 20,4719331309312,Gigabyte graphics card GeForce RTX 3060 GAMING OC 12G (rev. 2.0) - 12 GB GDDR6 OC,Gigabyte,90,263.08
Navy blue,GV-N3060WF2OC-12GD 20,4719331312862,Gigabyte RTX3060 Windforce OC     12GB GDDR6 2xHDMI 2xDP,Gigabyte,145,249.87
Navy blue,GV-N3060GAMING OC-8GD 20,4719331312909,VGA Gigabyte GeForce® RTX 3060 8GB Gaming OC 2.0,Gigabyte,100,251.74
Navy blue,GV-R76GAMING OC-8GD 10,4719331313425,VGA Gigabyte Radeon RX 7600 GAMING 8GB OC,Gigabyte,100,232.19
Navy blue,ST20000NT001,8719706432276,Seagate HD 3.5 SATA3 20TB Di,Seagate,6,384.27
Navy blue,VCNRTX4000ADA-PB,3536403393960,VGA PNY Quadro RTX 4000 ADA 20GB Retail (VCNRTX4000ADA-PB),PNY,13,1259.12
Navy blue,RX7800XT 16G-F/OC,4713436175162,VGA PowerColor Radeon Fighter RX 7800XT 16GB GDDR6,PowerColor,88,444.96
Navy blue,GV-N4060D6-8GD,4719331314729,Graphics Card|GIGABYTE|NVIDIA GeForce RTX 4060|8 GB|GDDR6|128 bit|PCIE 4.0 16x|Dual Slot Fansink|2xHDMI|2xDisplayPort|GV-N4060D6-8GD,Gigabyte,19,277.6
Navy blue,WA-24Q12FG-EAADEU,,Netzteil 24W/12V NB MOBILE 360-11/V2  (UK) Plug-in power supply /Steckernetzteil,,1,31.32
Navy blue,LC850P V30,4260070120213,PC- Netzteil LC-Power LC850P V3.0 ATX 3.0,LC-Power,11,106.84
Navy blue,3030206,4039407073122,"TERRA LCD/LED 2456W PV V3 schwarz DP, HDMI GREENLINE PLUS",,100,139.32
Navy blue,3030207,4039407073139,TERRA LCD/LED 2756W PV V3 schwarz GREENLINE PLUS,,100,182.52
Navy blue,WDBBGB0180HBK-EESN,718037878850,"Western Digital My Book 18TB External Hard Drive 3.5 USB3, Black",Western Digital,100,340.2
Navy blue,V516-030R,4711377129480,VGA MSI GeForce® RTX 4060 8GB VENTUS 2X WHITE OC,MSI,100,282.13
Navy blue,HAT5310-8T,4711174724727,"Synology NAS HD 3.5 SATA 8TB 7,2k",Synology,46,301.21
Navy blue,S1203/TASTATUR DE,4039407057061,TERRA TYPE COVER PAD 1262 [DE],,100,35.53
Navy blue,S1203 SLEEVE,,NB MOBILE 1262/1200 Sleeve/Hülle PAD 1262/1200 inkl.Type Cover+Stift passen hinein,,100,13.93
Navy blue,M378A5244CB0-CWE,,RAM DDR4 4GB / PC3200 /UB/ 1Rx16/ Samsung,Samsung,41,15.12
Navy blue,S116 AC ADAPTER/UK PLUG,4039407060887,Netzteil 12V/3A NB MOBILE 1162/1262 (UK),,100,16.2
Navy blue,NT8GA64D88CX3S-JR,,RAM SO-DIMM DDR4 8GB / PC3200 /UB/ Nanya,Nanya,100,21.92
Navy blue,NT8GA64D88CX3F,,RAM DDR4 8GB / PC3200 /UB/ 1Rx8/ Nanya,Nanya,100,27
Navy blue,6-87-NL40S-33G21,4039407063338,NB MOBILE 1500/P Akku 36Wh,,93,74.52
Navy blue,0F30146,829686005204,"WDC  8.9cm (3.5"")  12TB SATA3 HUH721212ALE604 7200  256MB intern",Western Digital,51,278.04
Navy blue,M425R4GA3BB0-CQKOD,,RAM SO-DIMM DDR5 32GB / PC4800 /UB/ Samsung,Samsung,100,123.66
Navy blue,M378A4G43AB2-CWE,,RAM DDR4 32GB / PC3200 /UB/ 2Rx8/ Samsung,Samsung,100,87.48
Navy blue,PS-CABLE,,Kabel Netz/Kaltgerätestecker 1.8m black (Schuko),,100,2.7
Navy blue,F4-3600C18D-16GVK,4713294223760,MEMORY DIMM 16GB PC28800 DDR4/K2 F4-3600C18D-16GVK G.SKILL,G.Skill,8,24.62
Navy blue,HDWD260UZSVA,4260557511145,"Toshiba P300 High Performance 3.5 SATA3 6TB HDD - 5400rpm, 128MB Buffer",Toshiba,100,107.89
Navy blue,HDWD240UZSVA,4260557511152,"Toshiba P300 4 TB SATA-6Gb, 128MB",Toshiba,59,72.14
Navy blue,0F38459,8717306633338,"WDC  8.9cm (3.5"")  18TB SATA3 WUH721818ALE6L4 7200  512MB intern",Western Digital,68,327.19
Navy blue,SAS-84FAN-PW-75,4032528016580,"Kabel SAS intern SFF-8484 => 4x SAS+Power 0,75m",MAG Germany,44,15.11
Navy blue,SAS-8888-2,4032528016573,Kabel SAS extern SFF-8088 => SFF-8088 2m,MAG Germany,16,52.92
Navy blue,6155118,4025112056628,CHERRY Slipcover WetEx for G84-4100,Cherry,100,18.21
Navy blue,29659W,4043718187256,"Kabel Y-Strom Kabel 5.25"" --> 2x 5.25"" gewinkelt",InLine,1,3.23
Navy blue,84220,4043619842209,Kabel SATA ca. 50cm int. abgew.(ob/li) / gerade,Delock,100,1.5
Navy blue,82913,4043619829132,DELOCK Stromkabel Molex 2pin -> SATA 6Pin St/St 0.25m,Delock,11,1.87
Navy blue,ST-1144UB,4025112086892,CHERRY CKL SmartTerminal ST-1144 Corded hellgrau/schwarz extern retail,Cherry,329,27.84
Navy blue,84369,4043619843695,Delock Monitorkabel DVI 0.5m St/St (Dual-Link),Delock,48,3.78
Navy blue,83189,4043619831890,Delock Monitorkabel DVI 1m St/St (Dual-Link),Delock,7,5.39
Navy blue,82587,4043619825875,DELOCK Displayport Kabel DP -> HDMI St/St 2.00m schwarz,Delock,116,11.71
Navy blue,HOTRON E246588,,"Kabel USB-C <=> USB-C 3.1 Gen1 / 3.2 Gen1 (5Gbps)  1m black Power Delivery 3.0, 20V, 5A, 100W",,100,5.39
Navy blue,17659E,,Kabel DVI-D <=> HDMI 1m St/St black,Diverse Hersteller,48,3.77
Navy blue,62607,4043619626076,DELOCK Displayport Adapter DP -> HDMI St/Bu 4K Aktiv,Delock,44,15.51
Navy blue,33440E,4043718132935,"Kabel USB 2.0 Stecker A auf Einbaubuchse A 0,6m black mit Halterung zum Verschrauben der Einbaubuchse",InLine,19,5.29
Navy blue,APCRBC140,731304310068,APC Batterie f. div. Geräte #RBC140,APC by Schneider Electric,13,668.52
Navy blue,BX8071514600KF,5032037278461,Core i5-14600KF 3.50/24.00MB/LGA1700,Intel,5,195.91
Navy blue,BX8071514600K,5032037278447,Core i5-14600K 3.50/24.00MB/LGA1700,Intel,9,206.17
Navy blue,BX8071514700K,5032037278485,Intel Core i7-14700K - 20x - 3.40 GHz - LGA1700 Socket,Intel,436,314.57
Navy blue,BX8071514700KF,5032037278508,Intel Core i7-14700KF - 20x - 3.4 GHz - LGA1700 Socket,Intel,170,305.86
Navy blue,BX8071514900K,5032037278522,Intel Core i9-14900K - 24x - 3.20 GHz - LGA1700 Socket,Intel,66,429.18
Navy blue,BX8071514900KF,5032037278546,Intel Core i9-14900KF - 24x - 3.2 GHz - LGA1700 Socket,Intel,93,410.35
Navy blue,CM8071504821014,srn42,"Intel Core i5 14600KF LGA1700 24MB Cache 5,3GHz tray",Intel,16,161.87
Navy blue,CM8071504821015,srn43,"Intel Tray Core i5 Prozessor i5-14600K 3,50GHz 24M Raptor Lake-S Refresh",Intel,100,200.72
Navy blue,CM8071504820721,srn3x,"Intel Tray Core i7 Prozessor i7-14700K 3,40GHz 33M Raptor Lake-S Refresh",Intel,100,314.69
Navy blue,CM8071504820722,srn3y,"Intel Tray Core i7 Prozessor i7-14700KF 3,40GHz 33M Raptor Lake-S Refresh",Intel,100,286.47
Navy blue,CM8071505094017,srn48,"Intel Tray Core i9 Prozessor i9-14900K 3,20GHz 36M Raptor Lake-S Refresh",Intel,100,417.82
Navy blue,PC0079,4052792034202,2direct LogiLink Hybrid PCI-Express Card Storage Controller for HDD/SSD,2direct,3,7.1
Navy blue,BK037,4260052190753,be quiet! Kühler Dark Rock Elite 135mm Silent Wings,be quiet!,69,91.42
Navy blue,GC-MAPLE RIDGE,4719331819729,Gigabyte Thunderbolt 4 Karte MAPLE RIDGE,Gigabyte,8,61.16
Navy blue,N30502-08D6-1711VA41,835168003675,VGA Inno3D GeForce® RTX 3050 8GB Twin X2,Inno3D,100,188.77
Navy blue,BW017,4260052190692,be quiet! WAK PURE LOOP 2 240mm All-in-One Wasserkühlung,be quiet!,7,80.88
Navy blue,BW016,4260052190678,Cooler Be Quiet Pure Loop 2 120mm AiO Wasserkühlung BW016,be quiet!,15,66.29
Navy blue,BW019,4260052190715,be quiet! WAK PURE LOOP 2 360mm All-in-One Wasserkühlung,be quiet!,32,102.48
Navy blue,3030219,4039407077021,TERRA LCD/LED 3280W V3 silver/white CURVED USB-C/HDMI/DP,,100,322.92
Navy blue,ST6000VX009,8719706028301,Seagate SkyHawk 6TB SATA 5400 rpm 256 MB 3.5 HDD Discs/Heads 4/8,Seagate,31,119.88
Navy blue,CM8070104290715,,"Intel Tray Core i5 Processor i5-10400 2,90Ghz 12M Comet Lake",Intel,100,97.59
Navy blue,N30502-08D6X-1711VA41,835168003682,VGA Inno3D GeForce® RTX 3050 8GB Twin X2 OC,Inno3D,34,189.85
Navy blue,920-010780,5099206103221,LOGITECH MX Mechanical Mini Minimalist Wireless Illuminated Keyboard  - GRAPHITE - US INT'L - 2.4GHZ/BT - EMEA - TACTILE,Logitech,1,129.59
Navy blue,920-010945,5099206105607,LOGITECH SIGNATURE K650 - GRAPHITE - US INT'L - BT - INTNL - B2C,Logitech,15,39.59
Navy blue,CGR FREEWAY L,4710483772740,"COUGAR FREEWAY - L Gaming Mouse Pad, CORDURA fabric, 450x400x3mm",COUGAR GAMING,1,19.49
Navy blue,920-010757,5099206103108,LOGITECH MX Mechanical Wireless Illuminated Performance Keyboard - GRAPHITE - US INT'L - 2.4GHZ/BT - EMEA - TACTILE,Logitech,15,145.79
Navy blue,SDCS2/128GBSP,740617299076,Kingston 128GB micSDXC Canvas Select Plus 100R A1 C10 Single Pack w/o ADP,Kingston,15,8.13
Navy blue,M1A4-0640R12,5908267930281,GOODRAM 64GB MicroSDXC with adapter,GOODRAM,15,4.89
Navy blue,M1A4-0320R12,5908267930274,GOODRAM 32GB MicroSDHC with adapter,GOODRAM,15,3.84
Navy blue,WDD256G1P0C,718037874951,WD Purple SC QD101 WDD256G1P0C microSDXC 256GB,Western Digital,2,47.04
Navy blue,920-010498,5099206099029,NL Logitech MX Keys Mini Wireless Keyboard Dark Grey USL,Logitech,27,89.53
Navy blue,920-009205,5099206086616,Slim Wireless Keyboard and Mouse Combo MK470-OFFWHITE-US INT'L-2.4GHZ-INTNL,Logitech,15,43.19
Navy blue,SDCS2/512GB,740617298727,Kingston Flash-Card incl. SD-Adapter Canvas Select Plus - microSDXC UHS-I - 512 GB,Kingston,17,33.04
Navy blue,SDCS2/256GB,740617298710,Kingston flash memory card with adapter Canvas Select Plus - microSDXC UHS-I - 256 GB,Kingston,79,15.47
Navy blue,SDCS2/64GB,740617298697,Kingston Flash Memory Card with adapter Canvas Select Plus - microSDXC UHS-I - 64 GB,Kingston,483,3.66
Navy blue,SDCS2/64GBSP,740617298963,Kingston Canvas Select Plus microSDXC 64GB 100MB/s,Kingston,35,3.91
Navy blue,920-008685,5099206077461,Logitech Keyboard and Mouse Set MK540 - US Layout - Black,Logitech,500,35.94
Navy blue,SDCG3/256GB,740617301250,MEMORY MICRO SDXC 256GB UHS-I/W/ADAPTER SDCG3/256GB KINGSTON,Kingston,21,16.24
Navy blue,920-004508,5099206039148,"Logitech Wireless Combo MK270 - Multimedia Keyboard + Mouse, Black",Logitech,15,23.07
Navy blue,920-003999,5099206033757,"Multimedia Keyboard + Mouse Logitech MK330 Wireless Desktop Combo, Black",Logitech,11,32.57
Navy blue,920-003738,5099206032842,keyboard LOGITECH Wireless K270 US International [,Logitech,4,24.46
Navy blue,920-002479,5099206021334,Logitech Keyboard K120 for Business - US Layout - Black,Logitech,500,7.53
Navy blue,SDSQXCD-1T00-GN6MA,619659188535,SD MicroSD Card   1TB SanDisk Extreme Pro SDXC inkl. Adapt,SanDisk,14,102.59
Navy blue,SDSQXAA-128G-GN6AA,619659189488,SD MicroSD Card 128GB SanDisk Extreme inkl. Adapter,SanDisk,15,12.36
Navy blue,SDSQXCD-128G-GN6MA,619659188528,SD MicroSD Card 128GB SanDisk Extreme Pro SDXC inkl. Adapt,SanDisk,500,14.3
Navy blue,SDG3/128GB,740617301458,MEMORY SDXC 128GB UHS-I/SDG3/128GB KINGSTON,Kingston,50,9.8
Navy blue,SDSQXCD-256G-GN6MA,619659188542,SD MicroSD Card 256GB SanDisk Extreme Pro SDXC inkl. Adapt,SanDisk,307,25.03
Navy blue,SDSQXAA-128G-GN6MA,619659188450,SD MicroSD Card 128GB SanDisk Extreme SDXC inkl. Adapter,SanDisk,84,12
Navy blue,920-009800,5099206092433,Logitech keyboard MK295 - US layout - black,Logitech,500,28.49
Navy blue,920-011614,5099206112445,LOGITECH MX Keys S Bluetooth Combo - GRAPHITE - US INT'L,Logitech,1,177.39
Navy blue,920-010732,5099206101609,"LOGITECH POP Keys Wireless Mechanical Keyboard With Emoji Keys - DAYDREAM_MINT - PAN - BT - NORDIC-613 - BOLT,SIOC",Logitech,1,88.29
Navy blue,CNS-HSETW02-UK/US,5291485007355,"Wireless combo set,Wireless keyboard with Silent switches,104 keys, UK&US 2 in 1 layout,optical 3D Wireless mice 100DPI black",CANYON,1,24.09
Navy blue,SDSQXAO-128G-GNCZN,619659171520,SanDisk microSDXC 128GB 100MB/s,SanDisk,4,13.75
Navy blue,920-010933,5099206104488,Logitech keyboard and mouse MX Keys Combo for Business Gen 2 - Graphite,Logitech,2,157.52
Navy blue,920-004509,5099206039155,Logitech Keyboard and Mouse Set MK270 - US Layout - Black,Logitech,500,19.55
Navy blue,SDSQXAO-128G-GN6ZG,619659199739,"SANDISK 128GB microSDXC UHS-I card for Nintendo Switch, Fortnite Edition, 100MB/s read; 90MB/s write",SanDisk,15,20.01
Navy blue,SDSQXAO-256G-GN6ZG,619659199777,"SANDISK 256GB microSDXC UHS-I card for Nintendo Switch, Fortnite Edition, 100MB/s read; 90MB/s write",SanDisk,15,34.44
Navy blue,SDSQQVR-064G-GN6IA,619659178505,SD MicroSD Card  64GB SanDisk Max Endurance inkl. Adapter,SanDisk,26,14.89
Navy blue,SDSQQVR-256G-GN6IA,619659178543,SanDisk Max Endurance microSDXC 256GB 100MB/s,SanDisk,1,38.94
Navy blue,SDSDXXD-128G-GN4IN,619659188634,SD Extreme PRO UHS-I Card 128GB SanDisk SDXC,SanDisk,123,18.01
Navy blue,SDSDXXD-512G-GN4IN,619659188665,SD Extreme PRO UHS-I Card 512GB SanDisk SDXC,SanDisk,12,71.31
Navy blue,SDSQUA4-032G-GN6IA,619659184148,MEMORY MICRO SDHC 32GB UHS-I/SDSQUA4-032G-GN6IA SANDISK,SanDisk,30,4.94
Navy blue,SDSQQNR-128G-GN6IA,619659173104,SD MicroSD Card 128GB SanDisk High Endurance inkl. Adapter,SanDisk,99,12.17
Navy blue,SDSQQNR-032G-GN6IA,619659173067,SD MicroSD Card  32GB SanDisk High Endurance SDHC,SanDisk,63,7.43
Navy blue,SDSQQNR-064G-GN6IA,619659173081,SD MicroSD Card  64GB SanDisk High Endurance SDXC,SanDisk,47,7.47
Navy blue,SDSQQNR-256G-GN6IA,619659173227,SanDisk High Endurance microSDXC 256GB 100MB/s,SanDisk,26,23.01
Navy blue,SDSDXVV-256G-GNCIN,619659188948,"SanDisk Extreme 256GB SDXC Memory Card + 1 year RescuePRO Deluxe up to 180MB/s & 130MB/s Read/Write speeds, UHS-I, Class 10, U3, V30",SanDisk,15,35.46
Navy blue,SDSDXW2-064G-GNCIN,619659189341,"SanDisk Extreme PLUS 64GB SDXC Memory Card + 2 years RescuePRO Deluxe up to 170MB/s & 80MB/s Read/Write speeds, UHS-I, Class 10, U3, V30",SanDisk,15,10.71
Navy blue,SDSDXXO-032G-GN4IN,619659188689,SD Extreme PRO UHS-I Card 32GB SanDisk SDHC,SanDisk,77,9.23
Navy blue,SDSDXXU-064G-GN4IN,619659188719,SD Extreme PRO UHS-I Card 64GB SanDisk SDXC,SanDisk,89,10.77
Navy blue,SDSQUAB-128G-GN6IA,619659200022,SD MicroSD Card 128GB SanDisk Ultra A1 Class 10 inkl. Adapt,SanDisk,19,10.61
Navy blue,SDSDXVT-032G-GNCIN,619659188924,SD Extreme UHS-I Card  32GB SanDisk SDHC,SanDisk,113,7.71
Navy blue,SDSDXVT-032G-GNCI2,619659188917,"SanDisk Extreme 32GB SDHC Memory Card + 1 year RescuePRO Deluxe up to 100MB/s & 60MB/s Read/Write speeds, UHS-I, Class 10, U3, V30 - Twin-pack",SanDisk,15,18.11
Navy blue,SDSDXWA-128G-GNCIN,619659189389,"SanDisk Extreme PLUS 128GB SDXC Memory Card + 2 years RescuePRO Deluxe up to 190MB/s & 90MB/s Read/Write speeds, UHS-I, Class 10, U3, V30",SanDisk,15,20.26
Navy blue,SDSQUAB-128G-GN6MA,619659200558,SD MicroSD Card 128GB SanDisk Ultra Class 10 inkl. Adapter,SanDisk,2,9.87
Navy blue,SDSQUAC-1T00-GN6MA,619659200589,SD MicroSD Card   1TB SanDisk Ultra Class 10 inkl. Adapter,SanDisk,22,75.43
Navy blue,SDSDUN4-032G-GN6IN,619659183813,SanDisk Ultra SDHC 32GB 120MB/s,SanDisk,4,5.79
Navy blue,SDSQUNR-032G-GN3MN,619659184384,SanDisk Ultra microSDHC 32GB 100MB/s Class 10 UHS-I,SanDisk,15,4.69
Navy blue,SDSQUNR-064G-GN3MN,619659185077,SanDisk Ultra microSDXC 64GB 100MB/s,SanDisk,4,5.22
Navy blue,SDSQUNR-128G-GN6MN,619659185091,SanDisk Ultra microSDXC 128GB 100MB/s,SanDisk,12,9.99
Navy blue,SDSQUNR-256G-GN3MN,619659196516,SanDisk Ultra microSDXC 256GB 100MB/s Class 10 UHS-I; EAN:619659196516,SanDisk,15,20.01
Navy blue,SDSQUNR-064G-GN3MA,619659185060,SanDisk Ultra microSDXC 64GB + SD Adapter 100MB/s Class 10 UHS-I,SanDisk,15,6.08
Navy blue,SDSQUNR-128G-GN3MA,619659185510,SanDisk Ultra microSDXC 128GB 100MB/s,SanDisk,4,10.57
Navy blue,M1AA-1280R12,5908267930168,Goodram 128GB MICRO CARD class 10 UHS I + adapter,GOODRAM,8,7.18
Navy blue,M1AA-0640R12,5908267930151,GOODRAM 64GB MICRO CARD class 10 UHS I + adapter,GOODRAM,15,3.57
Navy blue,M1AA-0160R12,5908267930137,GOODRAM 16GB MICRO CARD class 10 UHS I + adapter,GOODRAM,15,2.75
Navy blue,M1AA-0320R12,5908267930144,GOODRAM 32GB MICRO CARD class 10 UHS I + adapter,GOODRAM,15,3.15
Navy blue,SDCE/128GB,740617290141,Kingston Flash-Card High Endurance - microSDXC UHS-I - 128 GB,Kingston,33,14.01
Navy blue,SDCE/64GB,740617290226,Kingston Flash-Card High Endurance - microSDXC UHS-I - 64 GB,Kingston,50,9.8
Navy blue,SDCG3/128GB,740617301182,Kingston flash memory card with adapter Canvas Go Plus -microSDXC UHS-I - 128 GB,Kingston,90,10.63
Navy blue,WDD032G1P0C,718037874890,"CSDCARD WD Purple (MICROSD, 32GB)",Western Digital,15,7.45
Navy blue,SDCFE-128G-GN4NN,619659180805,SanDisk Extreme Pro CFexpress card 128GB 1700MB/s,SanDisk,1,82.94
Navy blue,920-009204,5099206086609,Logitech Keyboard and Mouse Set Slim Wireless Combo MK470 - US Layout - Graphite,Logitech,500,37.76
Navy blue,920-002509,5099206020924,LOGITECH Corded Keyboard K120 - EER - US International layout,Logitech,15,10.77
Navy blue,920-007145,5099206059429,Logitech Keyboard K400 Plus Touch - Holland Layout - black,Logitech,241,26.83
Navy blue,920-008226,5099206066878,Logitech Keyboard and Mouse Set Wireless Combo MK850 Performance - US Layout - Black,Logitech,6,80.23
Navy blue,920-007931,5099206063976,Logitech Keyboard and Mouse Set MK235 - US Layout - Grey,Logitech,500,20.35
Navy blue,DTDUO3CG3/128GB,740617328165,MEMORY DRIVE FLASH USB3.2/128GB DTDUO3CG3/128GB KINGSTON,Kingston,13,10
Navy blue,DTX/256GB,740617310023,Kingston DataTraveler Exodia - USB flash drive - 256 GB,Kingston,242,11.8
Navy blue,DTXM/128GB,740617326376,Kingston USB-Stick DataTraveler Exodia M - USB 3.2 Gen 1 (3.1 Gen 1) - 128 GB - Black/Red,Kingston,202,5.21
Navy blue,DTXM/64GB,740617326260,Kingston USB-Stick DataTraveler Exodia M - USB 3.2 Gen 1 (3.1 Gen 1) - 64 GB - Black/Blue,Kingston,400,3.14
Navy blue,DTMC3G2/64GB,740617328066,MEMORY DRIVE FLASH USB3.2 64GB/MICRO DTMC3G2/64GB KINGSTON,Kingston,100,5.99
Navy blue,UME3-0160CRR11,5908267961438,"GOODRAM UME3 Care 16GB USB, USB 3.0, EAN 5908267961438",GOODRAM,15,2.83
Navy blue,UME3-0320CRR11,5908267961445,"GOODRAM UME3 Care 32GB USB, USB 3.0, EAN 5908267961445",GOODRAM,4,3.08
Navy blue,DTX/128GB,740617309928,MEMORY DRIVE FLASH USB3.2/128GB DTX/128GB KINGSTON,Kingston,25,4.75
Navy blue,DTKN/64GB,740617309102,USB Stick 64GB Kingston DataTraveler Kyson USB 3.2 DTKN/64GB,Kingston,100,5.54
Navy blue,DT70/128GB,740617305371,MEMORY DRIVE FLASH USB-C 128GB/DT70/128GB KINGSTON,Kingston,30,4.81
Navy blue,DT70/64GB,740617305302,Kingston USB-Stick DataTraveler 70 - USB 3.2 Gen 1 (3.1 Gen 1) - 64 GB - Black,Kingston,119,3.14
Navy blue,DTKN/128GB,740617309119,Kingston DataTraveler Kyson - USB flash drive - 128 GB,Kingston,30,8.45
Navy blue,UTS3-0160K0R11,5908267920800,GOODRAM 16GB UTS3 BLACK USB 3.0,GOODRAM,15,2.88
Navy blue,UTS3-0320K0R11,5908267920824,GOODRAM 32GB UTS3 BLACK USB 3.0,GOODRAM,15,3.15
Navy blue,UTS3-0640K0R11,5908267920848,GOODRAM 64GB UTS3 BLACK USB 3.0,GOODRAM,12,3.29
Navy blue,980-001292,5099206075009,Logitech Speaker Z207 white retail,Logitech,59,43.37
Navy blue,UME3-0320EFR11,5908267960462,"GOODRAM UME3 32GB USB 3.0 Flash Drive, brown colour",GOODRAM,15,3.3
Navy blue,UTS2-0160K0R11,5908267920350,GOODRAM 16GB UTS2 BLACK USB 2.0,GOODRAM,15,2.79
Navy blue,UTS2-0320K0R11,5908267920381,GOODRAM 32GB UTS2 BLACK USB 2.0,GOODRAM,15,3.01
Navy blue,UTS2-0640K0R11,5908267920398,GOODRAM 64GB UTS2 BLACK USB 2.0,GOODRAM,15,3.19
Navy blue,UME3-0640CRR11,5908267961452,"GOODRAM UME3 Care 64GB USB, USB 3.0, EAN 5908267961452",GOODRAM,15,3.24
Navy blue,TS1991-B,4262392440055,"ONKRON Mobile TV Stand Rolling TV Cart for 50 to 100-Inch Screens up to 120 kg, black",ONKRON,5,286.71
Navy blue,UME3-1280EFR11,5908267960875,"GOODRAM UME3 128GB USB 3.0 Flash Drive, brown colour",GOODRAM,15,6.35
Navy blue,UME3-0640EFR11,5908267960479,"GOODRAM UME3 64GB USB 3.0 Flash Drive, brown colour",GOODRAM,11,3.96
Navy blue,DTXM/256GB,740617326383,Kingston USB-Stick DataTraveler Exodia M - USB 3.2 Gen 1 (3.1 Gen 1) - 256 GB - Black/Turquoise,Kingston,50,11.15
Navy blue,DTXON/64GB,740617332605,Kingston USB flash drive DataTraveler Onyx - USB-A 3.2 Gen 1 (3.1 Gen 1) - 64 GB - Black/Gray,Kingston,274,3.07
Navy blue,DTXON/256GB,740617332674,MEMORY DRIVE FLASH USB3.2/256GB DTXON/256GB KINGSTON,Kingston,15,10.88
Navy blue,DTXON/128GB,740617332742,MEMORY DRIVE FLASH USB3.2/128GB DTXON/128GB KINGSTON,Kingston,100,4.81
Navy blue,SDCZ48-032G-U46,619659102166,MEMORY DRIVE FLASH USB3 32GB/SDCZ48-032G-U46 SANDISK,SanDisk,100,4.61
Navy blue,SDCZ48-128G-U46,619659113568,USB-Stick 128GB SanDisk Ultra USB 3.0,SanDisk,65,9.35
Navy blue,SDCZ48-256G-U46,619659125974,SanDisk Ultra 256GB USB 3.0 Sort,SanDisk,4,16.64
Navy blue,SDCZ48-512G-G46,619659179397,USB-Stick 512GB SanDisk Ultra USB 3.0,SanDisk,15,35.12
Navy blue,SDDD3-064G-G46,619659149642,SanDisk Ultra Dual Drive m3.0 64GB 130MB/s,SanDisk,15,7.31
Navy blue,SDDD3-128G-G46,619659149697,SanDisk Ultra Dual Drive m3.0 128GB 130MB/s,SanDisk,15,12.03
Navy blue,SDDDC4-512G-G46,619659179182,SanDisk Ultra Dual Drive Luxe 512GB USB 3.1 Gen 1 / USB-C Sølv,SanDisk,1,39.67
Navy blue,SDDD3-256G-G46,619659154400,SanDisk Ultra Dual Drive m3.0 256GB 130MB/s,SanDisk,15,22.54
Navy blue,SDCZ48-016G-U46,619659102135,SanDisk Ultra USB 16GB 3.1/3.0  100 МБ/с   Software Protects 128-bit AES,SanDisk,15,4.43
Navy blue,SDDDC3-256G-G46,619659177638,USB-Stick 256GB SanDisk Ultra Dual Go Android Typ C,SanDisk,5,19.43
Navy blue,SDDDC3-512G-G46,619659180140,SanDisk Ultra Dual Drive Go 512GB USB 3.1 Gen 1 / USB-C Sort,SanDisk,5,36.04
Navy blue,SDDDC4-032G-G46,619659178581,USB-Stick  32GB SanDisk Ultra Dual Luxe USB Typ C,SanDisk,59,9.24
Navy blue,SDDDC2-256G-G46,619659154844,SanDisk Ultra Dual 256GB USB 3.1 / USB-C Grå Sølv,SanDisk,6,20.12
Navy blue,SDDDC2-064G-G46,619659142056,SanDisk Ultra Dual Drive USB Type-C Flash Drive 64GB,SanDisk,15,9.12
Navy blue,SDDDC2-032G-G46,619659142049,SanDisk Ultra Dual Drive USB Type-C Flash Drive 32GB,SanDisk,15,7.98
Navy blue,SDDD3-032G-G46,619659149598,MEMORY DRIVE FLASH USB3 32GB/SDDD3-032G-G46 SANDISK,SanDisk,9,5.71
Navy blue,SDCZ73-128G-G46,619659136710,USB-Stick 128GB SanDisk Ultra Flair USB 3.0 black,SanDisk,75,10.11
Navy blue,SDCZ73-032G-G46,619659136697,USB-Stick  32GB SanDisk Ultra Flair USB 3.0 black,SanDisk,88,5.12
Navy blue,SDCZ73-064G-G46,619659136703,"SanDisk Ultra Flair 64GB, USB 3.0 Flash Drive, 150MB/s read",SanDisk,15,5.82
Navy blue,SDCZ73-016G-G46,619659136680,"SanDisk Ultra Flair 16GB, USB 3.0 Flash Drive, 130MB/s read",SanDisk,15,5.07
