Main Image,Image Count,ASIN,Page Score,Title,Brand,Est. Monthly Revenue,Trailing 12 Months,Main Category,Main Category Rank,Primary Subcategory,Primary Subcategory Rank,1 Month Growth,12 Month Growth,Opportunity Score,Est. New Seller Share,Price,Package Quantity,FBA Sellers,All Sellers,Est. Monthly Units Sold,Amazon In-Stock Rate,Rating,Ratings Count,Parent ASIN,Launch Date,UPC,Manufacturer,Part Number,Model
91jnRLYb5jL.jpg,8,B0BNWBR8RS,9.4,"LEGO Ideas A-Frame Cabin 21338 Collectible Display Set, Buildable Model Kit for Adults, Gift for Nature and Architecture Lovers, Includes 4 Customizable Minifigures and 11 Animal Figures",LEGO,186751.71,2335857.19,Toys & Games,15289,Toy Building Sets,503,-0.129,0.337,5.2,1017,183.63,1,7,23,1017,1,4.8,381,,2023-05-01 00:00:00,673419376259,LEGO,6426576,6426576
81qX04HFykL.jpg,8,B0BZ4Z2H52,9,"Allewie Queen Size Platform Bed Frame with Fabric Upholstered Headboard and Wooden Slats Support, Fully Upholstered Mattress Foundation/No Box Spring Needed/Easy Assembly, Beige",Allewie,186729.84,2068518.68,Home & Kitchen,1113,Bed Frames,5,0.242,2.668,5.4,594,157.18,1,1,2,1188,0.96,4.4,8550,B0BNY66WNQ,2023-04-22 00:00:00,749655399267,Allewie,AK-1322-11,AK-1322-11
81QRy3WiHEL.jpg,7,B08KWM42R3,9,"Allewie Upholstered Queen Size Platform Bed Frame with 4 Storage Drawers and Headboard, Diamond Stitched Button Tufted, Mattress Foundation with Wooden Slats Support, No Box Spring Needed, Dark Grey",Allewie,186679.78,3140638.6,Home & Kitchen,3683,Bed Frames,16,-0.176,0.147,4.6,486,191.86,1,1,2,973,1,4.4,13962,B0CNKT1SCS,2021-11-26 00:00:00,749655399502,Allewie,AK-4691-8,AK-4691-8
71rCCLrTz+L.jpg,6,B00P3SM7M8,9.1,"Thermacell Mosquito Repellent 120-Hour Refill; Includes 10 Fuel Cartridges & 30 Repellent Mats; Compatible With Fuel-Powered Thermacell Repellers; Scent-Free, DEET-Free Bug Spray Alternative",Thermacell,186659.9,4435059.82,"Patio, Lawn & Garden",299,Pest Control Accessories,3,0.24,-0.471,6.5,2335,39.97,1,1,4,4670,1,4.7,59589,B0DFMWL525,2012-05-31 00:00:00,181752000651,"Thermacell Mosquito Repellents, Inc.",R10,R10
818x7g6vSEL.jpg,9,B095PP1GZR,9.4,"Dreo Space Heater, 1500W PTC Ceramic Heaters for Indoor Use with Remote, 70° Oscillation, 1-12H Timer, Electric Heaters with Thermostat, Fast and Safe Portable Heater for Office, Bedroom, Large Room",Dreo,186612.16,8237972.63,Home & Kitchen,9296,Indoor Electric Space Heaters,10,-0.4,1.293,4.9,1284,72.64,1,1,2,2569,1,4.5,11493,B0D7Q9ZWPJ,2021-08-31 00:00:00,860006539566,Dreo,DR-HSH003,DR-HSH003
41yjeDTRHRL.jpg,9,B07RTZBGWX,9.6,"P & S Professional Detail Products Brake Buster Wheel Cleaner - Non-Acid Formula, Removes Brake Dust, Dirt, & Corrosion",P & S PROFESSIONAL DETAIL PRODUCTS,186598.05,1523437.58,Automotive,440,Automotive Wheel Care,5,0.715,-0.063,9,1780,34.95,1,2,4,5339,0,4.7,5298,,2017-11-09 00:00:00,764910426014,P & S PROFESSIONAL DETAIL PRODUCTS,N26,13
61plOAewXcL.jpg,4,B08VN7CSTJ,7.2,"Milwaukee 2962-20 M18 18V Fuel 1/2"" Mid-torque Impact Wrench with Friction Ring",Milwaukee,186548.08,4022251.2,Tools & Home Improvement,8637,Torque Wrenches,20,-0.004,-0.36,5.2,589,158.36,1,13,45,1178,0.019,4.8,3212,,2021-02-02 00:00:00,45242568925,Milwaukee Electric Tool Corp.,TPN32598,2962-20
51XAkn3kUeL.jpg,6,B08TW4DWVT,8.4,"Atrantil Capsules - Polyphenol for Digestive Health, Bloating, Gas, Constipation, Diarrhea Relief",Atrantil,186532.71,2706629.91,Health & Household,7196,Abdominal Gas Relief,19,-0.017,-0.125,6.5,2384,39.13,90,4,6,4767,0,4.2,1758,,2021-01-23 00:00:00,616806572858,KBS Research,850034917016,
31+dp3phsBL.jpg,7,B08P59KNM4,9.3,"Epson Pro EX9240 3-Chip 3LCD Full HD 1080p Wireless Projector, 4,000 Lumens Color Brightness, 4,000 Lumens White Brightness, Miracast, 2 HDMI Ports, Built-in Speaker, 16,000:1 Contrast Ratio",Epson,186526.55,4925424.18,Electronics,,Video Projectors,138,-0.11,-0.748,2.2,235,793.03,1,1,13,235,1,4.3,163,B0D8GCGK2P,2021-01-14 00:00:00,10343955059,Epson,Pro EX9240,Pro EX9240
81MEegsw81L.jpg,7,B0BWNX8TS1,9.3,"BULLSEYE PRO Tire Inflator with Pressure Gauge, Compact and Portable, Automatic Shut Off, 150 PSI Max, USB Home Rechargeable and Cord for Vehicular Use As Seen On TV (9475)",EMSON,186509.72,4105527.58,Automotive,781,Wheel & Tire Air Compressors & Inflators,18,-0.178,-0.145,7.9,667,69.88,1,3,14,2669,0.041,4.4,5664,B0DD5QJ2GL,2023-02-23 00:00:00,80313094750,E. Mishan & Sons Inc.',9475,9475
610rHlJ6RvL.jpg,8,B003JSEGNC,9.9,"La Roche-Posay Effaclar Purifying Foaming Gel Cleanser for Oily Skin, With Zinc Pidolate To Remove Excess Oil & Shine, Alcohol Free & Oil Free, Sensitive Skin Tested",La Roche-Posay,186415.24,2985010.55,Beauty & Personal Care,1859,Facial Cleansing Washes,35,0.058,0.187,6.2,8756,21.29,1,1,2,8756,1,4.6,44318,B0D63GSNKY,2011-10-25 00:00:00,,La Roche Posay,-10779349,LA ROCHE-POSAY
619pHvEWo2L.jpg,8,B095NXXP8C,9,"?Upgraded? Dimmable Floor Lamp, 1000 Lumens LED Edison Bulb Included, Arc Floor Lamps for Living Room Modern Standing Lamp with Linen Shade, Tall Lamp for Bedroom Office Dining Room- Black",Nintiue,186406.8,3129063.32,Tools & Home Improvement,1018,Floor Lamps,7,0.073,0.077,8.7,1956,47.65,1,1,2,3912,0,4.4,5140,B0B7JN2LPD,2021-05-24 00:00:00,788703169476,Nintiue,F16886,FL16886
71yHXh6J6iL.jpg,8,B0B94MF4LP,9.3,"Seagate IronWolf Pro, 20 TB, Enterprise NAS Internal HDD –CMR 3.5 Inch, SATA 6 Gb/s, 7,200 RPM, 256 MB Cache for RAID Network Attached Storage (ST20000NT001)",Seagate,186397.3,1729793.76,Electronics,,Internal Hard Drives,35,0.201,0.188,5.8,235,396.59,1,1,2,470,0.028,4.4,11293,B0DYPJZ8NY,2022-08-22 00:00:00,763649176252,Seagate,ST20000NT001,ST20000NT001
71bCGyx5OnL.jpg,9,B0C7ZP41Y3,9,"Tire Inflator Portable Air Compressor-180PSI & 20000mAh Portable Air Pump, Accurate Pressure LCD Display, 3X Fast Inflation for Cars, Bikes & Motorcycle Tires, Balls",Hafuloky,186391.33,1962977.4,Automotive,1421,Wheel & Tire Air Compressors & Inflators,31,0.436,,7.9,1456,64.03,1,2,4,2911,0.307,4.3,4718,,2023-06-14 00:00:00,763724370278,Hafuloky,1,P008
61umc+oYctL.jpg,7,B005IXG9Y0,9.6,"La Roche-Posay Effaclar Salicylic Acid Treatment to Minimize Pores, Clear Acne Blemishes and Post Acne Marks",La Roche-Posay,186367.16,2301413.8,Beauty & Personal Care,5325,Facial Serums,140,0.132,0.064,6.2,4711,39.56,1,1,2,4711,1,4.6,3003,,2011-08-24 00:00:00,,GEO Marketing Inc LLC,3337872413155,3337872413155
41k+2OO85iL.jpg,10,B0B2B43YLB,9.8,"HP LaserJet Pro 4001dw Wireless Black & White Printer, Best-for-Office (2Z601F)",HP,186366.48,1940930.7,Office Products,14629,Laser Computer Printers,35,-0.184,0.016,4.4,284,328.11,1,2,21,568,0.883,4.2,1187,B0DJHCZZCN,2022-08-01 00:00:00,195161269332,HP,2Z601F#BGJ,4001dw
31es4T0F7xL.jpg,7,B0C7W8GZMJ,8.8,"MSI GeForce RTX 4060 Ventus 2X Black 8G OC Gaming Graphics Card - 8GB GDDR6X, PCI Express Gen 4, 128-bit, 3X DP v 1.4a, HDMI 2.1a (Supports 4K & 8K HDR)",msi,186339.15,363557.5,Electronics,,Computer Graphics Cards,732,2.01,4.076,4.1,415,448.43,1,6,8,415,0,4.6,1293,B0CKPQ745C,2023-06-29 00:00:00,,MSI,V516-004R,V516-004R
71EMHiS7+YL.jpg,7,B0DW42C1PC,6.3,507A Toner Cartridge 4-Pack Compatible for HP 507A 507X CE400A CE401A CE402A CE403A 500 Color M551 Toner Cartridges for HP Laserjet Enterprise M551 M551n M551dn M551xh M570dn M570dw M575f Printer,Cool Toner,186290.82,9499.5,Office Products,9120,Printer Toner Cartridges,165,,,6.1,342,181.57,4,4,4,1026,0,,0,,2025-02-05 00:00:00,,Cool Toner (NOT HP OEM) for 507A Toner Cartridge,m551 toner cartridges,507A toner cartridges
618DIeyrJfL.jpg,6,B0DPR5XGPX,8.5,Love Wellness Good Girl Probiotics | Women's Vaginal Health Supplement | Vaginal Probiotics for Women pH Balance & Urinary Tract Health | Support Vaginal Odor & Flora | 30 Count,Love Wellness,186218.24,303837.97,Health & Household,2307,Yeast Infection Treatments,11,0.259,,8.4,7904,23.56,1,2,2,7904,0,4.4,12600,B0C5DFBPWW,2024-12-15 00:00:00,850038430771,Love Wellness,,
7159zVK+GTL.jpg,6,B07DRR68F8,8.9,"Alani Nu Pre Workout Powder Hawaiian Shaved Ice | Amino Energy Boost | Endurance Supplement | Sugar Free | 200mg Caffeine | L-Theanine, Beta-Alanine, Citrulline | 30 Servings",Alani Nu,186193.48,1907328.03,Health & Household,1495,Sports Nutrition Pre-Workout Powders,5,0.045,1.117,4,2893,32.18,1,2,2,5786,1,4.4,17175,B0F2CH8QDQ,2018-06-15 00:00:00,850645008127,Alani Nu,Alani Pre-Workout Hawaiian Shav Ice 300g,Alani Pre-Workout Hawaiian Shav Ice 300g
71bEjsu2g3L.jpg,9,B0917TH83L,9,"Franklin Sensors ProSensor M150/X990 Stud Finder with Live Wire Detection and 9-Sensors, Wood & Metal Stud Detector/Wall Scanner, Made in The USA",Franklin Sensors,186180.26,2430933.43,Tools & Home Improvement,1103,Stud Finders & Scanners,5,0.017,0.719,9,1553,39.97,1,2,4,4658,0,4.5,2651,,2021-04-07 00:00:00,853435004415,Franklin Sensors,FSM150,ProSensor M150
81vw8+EonPL.jpg,6,B0CK9QNYZW,9.4,"Premier Protein Shake, Cookie Dough, 30g Protein 1g Sugar 24 Vitamins Minerals Nutrients to Support Immune Health, 11.5 fl oz (Pack of 12)",Premier Protein,186178.26,3152021.73,Health & Household,1218,Sports Nutrition Ready to Drink Protein,11,0,-0.48,6.7,2914,31.94,12,1,2,5829,0.933,4.5,235496,B0D4BGWTR7,2024-01-13 00:00:00,,Premier Nutrition,,
81Jslsp6uVL.jpg,8,B00BYOW7VG,9.3,"Orgain Organic Kids Nutritional Protein Shake, Vanilla, Healthy Kids Snacks, 8g Dairy Protein, 3g Fiber, 22 Vitamins & Minerals, No Soy ingredients, Gluten Free, Non-GMO, 8.25 Fl Oz (Pack of 12)",Orgain,186162.2,2572494.4,Health & Household,376,Sports Nutrition Ready to Drink Protein,3,0.014,0.502,5.6,4518,20.6,12,2,3,9037,1,4.5,14198,B0DYDCVR6K,2013-03-15 00:00:00,851770003100,Orgain,118978-35969,851770003100
31u21cAjWAL.jpg,4,B00F8OOBLC,6.7,Versace Eros for Men 6.7 oz Eau de Toilette Spray,Versace,186146.36,2702282.15,Beauty & Personal Care,5044,Men's Eau de Toilette,12,-0.212,-0.378,4.1,889,69.77,1,6,29,2668,0.838,4.6,18625,B0CK2SWFQZ,2013-09-16 00:00:00,,VERSACE,4623A,VER740011
7155EbXa3XL.jpg,9,B07T3FYDBY,8.9,"Vinci Hands Free Electric Citrus Juicer, 1-Button Juicer Machine, Orange Lime Grapefruit Lemon Squeezer, Easy to Clean Orange Juicer Squeezer, Black/Stainless Steel",VINCI,186124.61,1881608.68,Kitchen & Dining,4428,Citrus Juicers,4,0.021,-0.023,7.5,485,95.99,1,3,6,1939,0,4.5,5087,,2019-06-13 00:00:00,630816190109,"ARM Enterprises, Inc.",E19010,E19010
81+MyGnBZvL.jpg,11,B08SJ7KGJY,9.9,"Goodnites Boys' Bedwetting Underwear, Size Extra Large (95-140+ lbs), 28 Ct (2 Packs of 14), Packaging May Vary",GoodNites,186115.84,2026261.33,Health & Household,157,Incontinence Protective Briefs & Underwear,2,0.128,0.448,5.6,3104,29.98,2,1,4,6208,1,4.8,28548,B0D5M4QS9W,2021-03-20 00:00:00,36000539936,Kimberly-Clark Corp.,10036000539933,10036000539933
51uTtmnkQPL.jpg,9,B09WTTD27P,9.9,"Garmin 010-02638-10 Forerunner® 955, GPS Running Smartwatch, Tailored to Triathletes, Long-Lasting Battery, Black",Garmin,186096.75,3626409.56,Electronics,5226,Smartwatches,394,0.216,1.132,2.8,88,354.47,1,18,33,525,1,4.6,1417,B0B1HXPG9H,2022-06-01 00:00:00,753759297022,Garmin,010-02638-10,010-02638-10
71kLcOZsGnL.jpg,7,B0BB8D5VTW,8.8,"NÜOBELL Adjustable Dumbbell Pair 5-80 lbs: the Adjustable Dumbbells and Free Weights You've Always Wanted for Home Gym, Weight Benches and Dumbbell Exercise",FF Finer Form,186067.74,1762670,Sports & Outdoors,13840,Exercise & Fitness Dumbbells,83,0.092,-0.202,6.8,249,747.26,1,0,2,249,0,4.5,338,B0CM9VR4CL,2022-08-11 00:00:00,860006568665,Nuobell,FF-TB011395,
71bqvjDkKTL.jpg,9,B09J99GXYM,8.5,"INTEX 28451EP PureSpa Greystone Deluxe Spa Set: Includes Energy Efficient Spa Cover and Wireless Control Panel – Spa Control App – Built-in FastFill Inflation System – 6 Person Capacity – 94"" x 28""",Intex,186048.17,2663217.16,"Patio, Lawn & Garden",16688,Outdoor Hot Tubs,7,1.219,0.131,4.8,233,798.49,1,1,4,233,0.018,3.3,837,B0DDY13RLR,2021-11-13 00:00:00,78257328956,Intex,28451EP,28451EP
61-dbxF7zTL.jpg,8,B0BNMXNSPN,9.4,"USX STAR UL Listed Full Motion TV Wall Mount Bracket for Most 37-86 inch TVs, Swivel Tilt Extension Level TV Mount, Max VESA 600x400mm, Holds up to 132lbs & 16"" Wood Studs with Hole Drilling Template",USX STAR,186003.72,1777264.46,Electronics,773,TV Wall & Ceiling Mounts,25,-0.447,-0.555,8.7,1953,47.62,1,1,2,3906,0,4.7,5762,B0D2QMSQ8B,2022-11-30 00:00:00,797505421439,USX STAR,,
61EGkymPloL.jpg,4,B0000EZ1KK,7.7,"Onkyo DXC390 6 Disc CD Changer,Black",Onkyo,185989.74,2678954.99,Electronics,4690,CD Players,1,-0.001,2.068,5.9,291,319.57,1,2,10,582,0.02,4.2,4622,,2012-01-01 00:00:00,642892805136,Onkyo,DXC390,DX-C390
71Zu-0CvgfL.jpg,6,B0D1HBJF5R,8.8,"Barebells Protein Bars Cookies and Caramel - 12 Count, 20g High Protein Treats - Chocolate Nutrition Bar with 1g Total Sugars - On-The-Go Breakfast or Post-Workout Snack",BAREBELLS,185910.72,466542.76,Health & Household,336,Sports Nutrition Protein Bars,4,1.197,,9.3,6247,29.76,12,5,23,6247,0,4.4,21670,B08KWGSYVW,2024-04-11 00:00:00,850054108555,Barebells,,
51-FB8nI56L.jpg,16,B0BDQQ7PHG,8.7,"DuroMax XP15000HX 15,000-Watt Dual Fuel Portable Generator - Gas & Propane, Remote Electric Start, Whole Home Power Backup, Transfer Switch Ready, RV & Emergency Ready",DuroMax,185907,918813.59,"Patio, Lawn & Garden",24366,Outdoor Generators,87,0.993,-0.865,5.7,46,1999,1,1,2,93,0.427,4.1,918,B0D1D1DR6K,2022-09-08 00:00:00,811640016845,DuroMax,XP15000HX,XP15000HX
71elJeLYfRL.jpg,8,B07NQPBXLH,9,"Pink Stork Total Postnatal Vitamins for Women with Vegan DHA, Iron, Folate, and Vitamin B12, Postpartum Recovery Essentials, Daily Supplement for Breastfeeding Moms - 1 Month Supply",Pink Stork,185898.65,2267963.54,Health & Household,5857,Prenatal Vitamins,19,-0.016,0.139,9,2818,32.99,1,1,2,5635,0,4.4,4095,,2019-08-25 00:00:00,851204007735,Pink Stork,PSTPost60,
81q8VHkEgCL.jpg,8,B0BZ4YZHTP,9,"Allewie Queen Size Platform Bed Frame with Velvet Upholstered Headboard and Wooden Slats Support, Fully Upholstered Mattress Foundation/No Box Spring Needed/Easy Assembly, Black",Allewie,185864.32,2237830.26,Home & Kitchen,1113,Bed Frames,5,0.146,1.745,5.4,592,156.98,1,1,2,1184,0.962,4.4,8550,B0BNY66WNQ,2023-04-22 00:00:00,749655399236,Allewie,AK-1322-8,AK-1322-8
71jeR61Mm0L.jpg,6,B004H2YFKI,9,"Garden of Life Raw Organic Fiber Powder, 30 Servings, 15 Organic Superfoods, Probiotics, Omega-3 ALA, Soluble and Insoluble Fiber for Regularity, Psyllium Husk Free",Garden of Life,185849.3,1939830.28,Health & Household,3965,Dietary Fiber Nutritional Supplements,23,,-0.849,6.2,2958,31.42,1,1,4,5915,0.393,4.3,5916,B0D326SWSW,2013-11-20 00:00:00,658010115704,Garden of Life,658010115704,101985
61KeSQhDm4L.jpg,6,B0B7CKVCCV,9.1,"WD_BLACK 1TB SN850X NVMe Internal Gaming SSD Solid State Drive - Gen4 PCIe, M.2 2280, Up to 7,300 MB/s - WDS100T2X0E",WD_BLACK,185803.48,3397997.56,Electronics,,Internal Solid State Drives,35,-0.148,-0.305,0.8,262,88.52,1,8,37,2099,1,4.8,25404,B0DCKDP37V,2022-08-03 00:00:00,,"Western Digital Technologies, Inc.",WDS100T2X0E,WDS100T2X0E
81-dOtTCISL.jpg,9,B087C64J2P,9.5,CLIF BLOKS - Energy Chews - Variety Pack - Non-GMO - Plant Based - Fast Fuel for Cycling and Running - Quick Carbohydrates and Electrolytes - 2.12 oz. Packets (12 Count),Clif Bloks,185801.58,2691095.52,Health & Household,5378,Sports Nutrition Endurance & Energy Chews & Gels,11,0.194,0.032,6.7,6126,30.33,1,1,3,6126,0.974,4.6,3669,,2020-07-01 00:00:00,722252187703,Mondelez International,160377,160377
817B6NFNpwL.jpg,9,B0BLBYVCC8,9.1,Diamond Magnetic Building Blocks - Frozen Princess Toys for 3-8 Year Old Girls & Boys - 3 4 5 6 Year Old Girl Birthday Xmas Present,Soyee,185774.37,4035830.83,Toys & Games,652,Magnet Toys,4,0.208,0.448,8.7,3506,26.49,58,1,3,7013,0,4.7,2515,,2022-11-03 00:00:00,,Soyee,SOYEE-G,SY-58
51j0Z24SOSL.jpg,25,B07B6HMNYD,9.9,"MegaRed Ultra Strength 1000mg Omega-3 Krill Oil Supplement with EPA/DHA, Astaxanthin & Phospholipids, No Fish Oil Aftertaste Supports Heart, Brain, Joint and Eye Health, 60 Count Softgels.",MegaRed,185739.68,1871214.79,Health & Household,689,Krill Oil Nutritional Supplements,1,0.032,0.864,6.5,3031,30.64,1,1,4,6062,1,4.7,29131,B0DVZCFMPP,2018-04-01 00:00:00,20525995490,Reckitt Benckiser,20525-99549,20525-99549
71rXc4daL-L.jpg,5,B00JPFGZCI,7.5,"Nugenix Ultimate, Testosterone Booster, 120 tablets",Nugenix,185701.12,1968040.45,Health & Household,8286,Sports Nutrition Testosterone Boosters,15,-0.052,0.885,7.4,887,69.76,1,3,4,2662,0.524,4.2,4621,B07RQMKTNZ,2014-04-15 00:00:00,855710002208,Nugenix Ultimate Testosterone 120 Tablets,AVK93FG,
710gKkh8nmL.jpg,9,B06XSL57YV,9,"HP 37A Black Toner Cartridge | Works with HP LaserJet Enterprise M607, M608, M609 Series, HP LaserJet Enterprise MFP M631, M632, M633 Series | CF237A",HP,185681.58,1888500.58,Office Products,11643,Printer Toner Cartridges,239,0.098,0.123,3.9,137,225.89,1,6,64,822,1,4.6,224,,2017-04-07 00:00:00,889899204207,HP,CF237A,CF237A
81Mx7zQNLYL.jpg,8,B0D5KQGC45,6.8,"Ricola Sugar Free Lemon Mint Throat Drops, 19 Count (Pack of 8) Refreshing Relief from Throat Irritations Oral Anesthetic",Ricola,185659.56,419934.29,Health & Household,2489,Cough Drops,10,0.11,,9,5007,37.08,8,0,2,5007,0,,2908,B0DPXYFDBK,2024-05-29 00:00:00,,Ricola,,
31RevaJkjtL.jpg,4,B077PJPNHK,7.4,"LiftMaster Premium Series 98022 (Replaces 8500W) Jackshaft Garage Door Operator, WiFi",LiftMaster,185650.08,1241452.01,Tools & Home Improvement,33538,Garage Door Keypads & Remotes,147,0.853,0.937,5.6,77,602.76,1,3,6,308,0,4.4,668,,2017-11-22 00:00:00,12381184569,LiftMaster,98022,
712jWl-tQ9L.jpg,8,B07SH1MKZ6,9.8,"HOT TOOLS 24K Gold One-Step Hair Dryer and Volumizer | Style and Dry Quickly with Less Frizz, Professional Blowout with Ease for Shiner, Healthier-Looking Hair",HOT TOOLS,185629.55,3070805.44,Beauty & Personal Care,5004,Hot-Air Hair Brushes,9,-0.156,-0.288,4.8,1572,39.37,1,9,24,4715,0.919,4.4,26175,B0B98NPM9L,2019-06-24 00:00:00,78729310762,Helen of Troy,HT1076,HT1076
5161nxOrCaL.jpg,2,B0CXD5Y18N,5.3,Pokemon Card Game Scarlet & Violet Expansion Pack Stellar Miracle Booster Box (Japanese),Pokemon,185617.82,94418.26,Toys & Games,2285,Collectible Card Game Booster Packs,15,,,6.5,1066,58.06,1,26,31,3197,0,4.6,497,,2024-07-19 00:00:00,,Pokemon,4521329361000,SV7
71hj6O0vZAL.jpg,10,B0CVNH95DX,9,"HP 17.3 inch Laptop, FHD Display, AMD Ryzen 5 7520U, 16 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home, 17-cp2099nr (2024)",HP,185598.18,188761.8,Electronics,,Traditional Laptop Computers,160,,,3.5,196,472.26,1,2,8,393,0.978,4.5,150,,2024-04-07 00:00:00,198122495641,hp,AMD Ryzen™ 5 7520U,AMD Ryzen™ 5 7520U
51jWjUEGMbL.jpg,12,B0DRXSQMJH,9.3,"Segway SuperScooter GT3, 31 MPH w/ 45-Mile Long Range, 2400W Peak Motor, Dual Hydraulic Suspension, Self-Sealing Tires, Flash Charging Electric Scooter for Adults, UL 2272/2271 Certified, Gen3",Segway,185597.68,144544.2,Sports & Outdoors,84951,Electric Scooters,93,1.565,,3.8,58,1599.98,1,1,2,116,0.982,4.4,160,B0F5PXG79N,2025-01-21 00:00:00,841450002660,"Ninebot (Changzhou) Tech Co., Ltd.",060203PC,060203PC
817IVLm70oL.jpg,9,B01A6BPAN4,9.9,"JanSport Cool Backpack, with 15-inch Laptop Sleeve - Large Computer Bag Rucksack with 2 Compartments, Ergonomic Straps, Black",JanSport,185594.36,2971752.75,Electronics,,Laptop Backpacks,12,0.62,0.708,2.2,741,50.12,1,5,16,3703,1,4.8,6585,B0DSHHM133,2016-02-08 00:00:00,888656418321,JanSport,JS0A2SDD008,JS0A2SDD
81ClygHi4+L.jpg,18,B0CY4X5M8D,9.4,"Hisense 55-Inch Class U6 Series Mini-LED ULED 4K UHD Google Smart TV (55U6N, 2024 Model) - QLED, Motion Rate 240, HDR 10+, Full Array Local Dimming, Game Mode Plus, Alexa Compatibility",Hisense,185581.85,3280225.05,Electronics,15312,QLED TVs,48,-0.018,,2.9,252,368.95,1,1,10,503,0.777,4.3,674,B0F5QW4QCJ,2024-04-01 00:00:00,888143017747,Hisense,55U6N,55U6N
81SnfKYHg0L.jpg,12,B01N15BQDY,9.7,"Always Daily Extra Protect Liners, Extra Long Length, Unscented Panty Liners, Feel Clean and Comfortable for up to 10 Hours, 92 Count x 4 Packs (368 Count Total) (Packaging May Vary)",Always,185553.6,2233943.08,Health & Household,853,Panty Liners,7,0.005,-0.278,6.5,2580,35.96,4,1,5,5160,1,4.6,18091,B0D31PZKD1,2017-02-01 00:00:00,,Procter & Gamble,4332402681,4332402681
71aRYaY9v4L.jpg,8,B0D6W1VJKD,8.8,"Hearing Aids for Seniors Rechargeable with Noise Cancelling, Hearing Amplifier with 5 Levels of Volume Adjustmen, Simple to Operate and Hear Clear Sound",NVBOTY,185550.06,1198418.09,Health & Household,34776,Hearing Amplifiers,10,-0.047,,5.2,822,225.73,1,3,4,822,0.949,4.5,696,B0DM8TSG6R,2024-06-12 00:00:00,850063757072,NVBOTY,M2231,M2231
81ht3oFIUoL.jpg,10,B00004R946,9.5,"Farberware Electric Coffee Percolator, Stainless Steel Basket, Automatic Keep Warm, No-Drip Spout, 8 Cup",Farberware,185524.28,1431418.72,Kitchen & Dining,676,Coffee Percolators,1,0.002,0.681,6.5,2789,66.52,1,1,12,2789,1,4.3,20582,B0DWYKWG3T,2018-04-17 00:00:00,632051030035,Spectrum Brands,WCR-093,FCP280
710KpuU7JtL.jpg,8,B07GTB5BFB,8.8,"MedCline Shoulder Relief System, Bed Wedge Pillow for Shoulder Pain Relief with Therapeutic Body Pillow, Insert, and Covers, Inclined Sleep Position with Arm Pocket, Large for 5'10"" and Above",MedCline,185483.13,2040115.89,Health & Household,20724,Bed Wedges & Body Positioners,33,-0.209,0.258,8.1,687,269.99,1,1,3,687,0,3.5,1517,B0DGRT5MBF,2018-08-24 00:00:00,854992005310,Amenity Health,,
41Vn6e-MS2L.jpg,4,B096T3K8FF,7,Genesis 300 Series Premium Grill Cover,Weber,185475,2962367.4,"Patio, Lawn & Garden",3021,Grill Covers,34,0.598,-0.461,5.4,625,98.92,1,2,3,1875,1,4.6,1424,,2021-06-07 00:00:00,77924177705,Weber,7757,7757
61xaLi34mzL.jpg,5,B0026TOCK2,7.6,"iS CLINICAL Cleansing Complex, 3in1 Gentle deep pore cleanser Face Wash and Makeup remover, Helps blemish-prone skin",iS CLINICAL,185465,2431788.84,Beauty & Personal Care,3833,Facial Cleansing Washes,68,-0.126,0.011,6.5,1262,49,1,2,5,3785,1,4.5,2536,B0CH72YKM4,2016-10-25 00:00:00,701405791769,iS Clinical,1001,1001
61R0a5TGxXL.jpg,9,B07J1Z3QR4,9,Bariatric Fusion One Per Day Bariatric Multivitamin with Iron | Easy to Swallow Capsule | Vitamin for Bariatric Surgery Patients | Gastric Bypass and Sleeve Gastrectomy | 90 Count | 3 Month Supply,Bariatric Fusion,185452.08,1956288.95,Health & Household,2573,Multivitamins,54,0.023,-0.174,8.7,1942,47.76,1,2,2,3883,0,4.6,8671,B0D4XP83D1,2018-10-04 00:00:00,858208007792,Bariatric Fusion,BAR-CAPSULES90IRON,BAR-CAPSULES90IRON
61xcoVjNP5L.jpg,8,B01D50RYSC,9,"Yogasleep Hushh Portable White Noise Sound Machine for Baby, 3 Soothing Natural Sounds with Volume Control, Compact Size, Noise Canceling for Sleep Aid, Office Privacy, & Meditation, Registry Gift",YOGASLEEP,185420.4,3489312.2,Health & Household,4297,Sleep Sound Machines,8,0.057,-0.571,4.9,3831,24.2,1,2,4,7662,0.651,4.6,27878,B0D1WDM1VY,2016-04-02 00:00:00,36005405106,Marpac LLC (PCA),3HUS1GYGN,3HUS1GYGN
71GZ6ndwypL.jpg,7,B0DFM5WG8X,9.1,"COOLCRAZY Dash Cam Front and Rear, 4K Full HD Dual Dash Camera for Cars Built-in 5G WiFi GPS, 64GB Card, Car Camera with 3"" IPS Screen, UHD 2160P Night Vision, HDR, App Control, 24H Parking Monitor",COOLCRAZY,185380.74,3203540.4,Electronics,2165,Car On-Dash Mounted Cameras,52,0.296,,8.6,924,100.26,1,2,2,1849,0,4.4,678,,2024-08-29 00:00:00,,COOLCRAZY,,N8
